    ;SESSIONID              ;USERID;DATETIME                     ;ALTITUDE;HEARTRATE;SPEED  ;CADENCE;DISTANCE           ;TEMPERATURE
594 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:38.397 PM;51.817  ;145      ;12.71  ;86     ;2,275.10009765625  ;0          
595 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:39.397 PM;51.817  ;145      ;12.73  ;85     ;2,279              ;0          
596 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:40.397 PM;51.664  ;145      ;12.87  ;84     ;2,282.699951171875 ;0          
597 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:41.397 PM;51.664  ;145      ;12.86  ;84     ;2,285.5            ;0          
598 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:42.397 PM;51.512  ;145      ;12.78  ;84     ;2,288.60009765625  ;0          
599 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:43.397 PM;51.512  ;145      ;12.67  ;84     ;2,292.199951171875 ;0          
600 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:44.397 PM;51.359  ;145      ;12.58  ;85     ;2,295.89990234375  ;0          
601 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:45.397 PM;51.207  ;145      ;12.49  ;84     ;2,299.199951171875 ;0          
602 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:46.397 PM;51.055  ;145      ;12.45  ;84     ;2,303.10009765625  ;0          
603 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:47.397 PM;50.902  ;144      ;12.41  ;84     ;2,307.699951171875 ;0          
604 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:48.397 PM;50.75   ;144      ;12.37  ;84     ;2,312.199951171875 ;0          
605 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:49.397 PM;50.597  ;144      ;12.32  ;84     ;2,316.300048828125 ;0          
606 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:50.397 PM;50.445  ;144      ;12.57  ;81     ;2,320.60009765625  ;0          
607 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:51.397 PM;50.293  ;144      ;12.77  ;80     ;2,325.300048828125 ;0          
608 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:52.397 PM;50.14   ;144      ;12.94  ;79     ;2,330.300048828125 ;0          
609 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:53.397 PM;49.988  ;143      ;13.04  ;80     ;2,334.300048828125 ;0          
610 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:54.397 PM;49.835  ;142      ;13.05  ;85     ;2,337.300048828125 ;0          
611 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:55.397 PM;49.683  ;143      ;12.45  ;85     ;2,339.5            ;0          
612 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:56.397 PM;49.378  ;144      ;7.4    ;85     ;2,340.60009765625  ;0          
613 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:57.397 PM;49.226  ;144      ;4.92   ;90     ;2,341.300048828125 ;0          
614 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:58.397 PM;49.073  ;144      ;4.65   ;90     ;2,341.89990234375  ;0          
615 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:43:59.397 PM;48.769  ;145      ;4.35   ;90     ;2,341.89990234375  ;0          
616 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:00.397 PM;48.616  ;146      ;0      ;90     ;2,341.89990234375  ;0          
617 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:01.397 PM;48.311  ;147      ;0.9    ;90     ;2,341.89990234375  ;0          
618 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:02.397 PM;48.159  ;148      ;1.95   ;93     ;2,341.89990234375  ;0          
619 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:03.397 PM;47.854  ;149      ;3.74   ;96     ;2,342.300048828125 ;0          
620 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:04.397 PM;47.702  ;150      ;5.87   ;97     ;2,346.199951171875 ;0          
621 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:05.397 PM;47.397  ;152      ;7.35   ;97     ;2,351.199951171875 ;0          
622 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:06.397 PM;47.245  ;154      ;8.77   ;100    ;2,356.60009765625  ;0          
623 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:07.397 PM;46.94   ;155      ;10.09  ;100    ;2,362.800048828125 ;0          
624 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:08.397 PM;46.787  ;157      ;11.37  ;101    ;2,369.39990234375  ;0          
625 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:09.397 PM;46.483  ;159      ;12.48  ;102    ;2,376.699951171875 ;0          
626 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:10.397 PM;46.33   ;160      ;13.09  ;102    ;2,384.39990234375  ;0          
627 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:11.397 PM;46.178  ;162      ;13.24  ;102    ;2,390              ;0          
628 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:12.397 PM;45.873  ;164      ;13.16  ;109    ;2,395.199951171875 ;0          
629 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:13.397 PM;45.721  ;165      ;13.12  ;109    ;2,400.699951171875 ;0          
630 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:14.397 PM;45.568  ;166      ;13.16  ;109    ;2,405.800048828125 ;0          
631 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:15.397 PM;45.416  ;166      ;13.24  ;108    ;2,411.300048828125 ;0          
632 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:16.397 PM;45.263  ;168      ;13.24  ;105    ;2,416.60009765625  ;0          
633 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:17.397 PM;45.111  ;169      ;13.26  ;101    ;2,421.300048828125 ;0          
634 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:18.397 PM;44.959  ;170      ;13.26  ;100    ;2,425.60009765625  ;0          
635 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:19.397 PM;44.806  ;171      ;13.23  ;100    ;2,428.60009765625  ;0          
636 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:20.397 PM;44.654  ;172      ;13.15  ;98     ;2,432.5            ;0          
637 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:21.397 PM;44.654  ;173      ;13.02  ;99     ;2,436.699951171875 ;0          
638 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:22.397 PM;44.501  ;174      ;12.84  ;98     ;2,441.5            ;0          
639 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:23.397 PM;44.501  ;174      ;12.63  ;99     ;2,446.699951171875 ;0          
640 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:24.397 PM;44.349  ;174      ;12.41  ;98     ;2,451.699951171875 ;0          
641 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:25.397 PM;44.349  ;175      ;12.21  ;98     ;2,456.699951171875 ;0          
642 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:26.397 PM;44.197  ;175      ;12.49  ;97     ;2,461.60009765625  ;0          
643 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:27.397 PM;44.197  ;176      ;12.78  ;97     ;2,466.60009765625  ;0          
644 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:28.397 PM;44.197  ;176      ;13.07  ;97     ;2,472.10009765625  ;0          
645 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:29.397 PM;44.197  ;177      ;13.34  ;97     ;2,476.800048828125 ;0          
646 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:30.397 PM;44.044  ;178      ;13.55  ;97     ;2,481.300048828125 ;0          
647 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:31.397 PM;44.044  ;178      ;13.72  ;97     ;2,485.60009765625  ;0          
648 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:32.397 PM;44.044  ;178      ;13.84  ;97     ;2,489.800048828125 ;0          
649 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:33.397 PM;44.197  ;178      ;13.91  ;97     ;2,494.199951171875 ;0          
650 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:34.397 PM;44.197  ;178      ;13.97  ;97     ;2,498.10009765625  ;0          
651 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:35.397 PM;44.197  ;179      ;14.05  ;99     ;2,502.300048828125 ;0          
652 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:36.397 PM;44.197  ;179      ;14.15  ;99     ;2,507              ;0          
653 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:37.397 PM;44.197  ;179      ;14.27  ;98     ;2,510.89990234375  ;0          
654 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:38.397 PM;44.349  ;179      ;14.39  ;96     ;2,515.699951171875 ;0          
655 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:39.397 PM;44.349  ;179      ;14.51  ;96     ;2,520.39990234375  ;0          
656 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:40.397 PM;44.501  ;179      ;14.6   ;95     ;2,525.300048828125 ;0          
657 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:41.397 PM;44.501  ;179      ;14.68  ;94     ;2,530              ;0          
658 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:42.397 PM;44.654  ;180      ;14.75  ;94     ;2,534.60009765625  ;0          
659 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:43.397 PM;44.654  ;180      ;14.82  ;94     ;2,538.89990234375  ;0          
660 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:44.397 PM;44.806  ;181      ;14.9   ;95     ;2,543.10009765625  ;0          
661 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:45.397 PM;44.806  ;181      ;14.97  ;96     ;2,547              ;0          
662 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:46.397 PM;44.959  ;181      ;15.06  ;95     ;2,553.800048828125 ;0          
663 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:47.397 PM;45.111  ;181      ;15.15  ;94     ;2,558.800048828125 ;0          
664 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:48.397 PM;45.263  ;181      ;15.25  ;94     ;2,564.199951171875 ;0          
665 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:49.397 PM;45.263  ;181      ;15.35  ;94     ;2,569.300048828125 ;0          
666 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:50.397 PM;45.416  ;180      ;15.47  ;94     ;2,574              ;0          
667 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:51.397 PM;45.568  ;181      ;15.57  ;96     ;2,578.60009765625  ;0          
668 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:52.397 PM;45.721  ;181      ;15.66  ;97     ;2,583.89990234375  ;0          
669 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:53.397 PM;45.873  ;181      ;15.74  ;99     ;2,588.5            ;0          
670 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:54.397 PM;46.025  ;182      ;15.78  ;99     ;2,593.199951171875 ;0          
671 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:55.397 PM;46.178  ;181      ;15.81  ;98     ;2,596              ;0          
672 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:56.397 PM;46.33   ;181      ;15.83  ;95     ;2,599.800048828125 ;0          
673 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:57.397 PM;46.483  ;181      ;15.84  ;93     ;2,603.800048828125 ;0          
674 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:58.397 PM;46.635  ;181      ;15.84  ;93     ;2,607.60009765625  ;0          
675 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:44:59.397 PM;46.787  ;181      ;15.83  ;93     ;2,611.699951171875 ;0          
676 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:00.397 PM;47.092  ;181      ;15.81  ;93     ;2,615.39990234375  ;0          
677 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:01.397 PM;47.245  ;182      ;15.76  ;93     ;2,619.10009765625  ;0          
678 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:02.397 PM;47.397  ;182      ;15.69  ;93     ;2,622              ;0          
679 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:03.397 PM;47.549  ;182      ;15.6   ;90     ;2,625.10009765625  ;0          
680 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:04.397 PM;47.854  ;182      ;15.49  ;89     ;2,628.800048828125 ;0          
681 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:05.397 PM;48.007  ;182      ;15.37  ;86     ;2,632.300048828125 ;0          
682 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:06.397 PM;48.159  ;182      ;15.22  ;85     ;2,635.199951171875 ;0          
683 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:07.397 PM;48.464  ;181      ;15.08  ;82     ;2,638              ;0          
684 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:08.397 PM;48.616  ;181      ;14.93  ;80     ;2,640.89990234375  ;0          
685 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:09.397 PM;48.921  ;180      ;14.77  ;80     ;2,643.60009765625  ;0          
686 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:10.397 PM;49.226  ;180      ;14.59  ;80     ;2,645.5            ;0          
687 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:11.397 PM;49.378  ;179      ;14.36  ;80     ;2,646.300048828125 ;0          
688 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:12.397 PM;49.683  ;178      ;14.08  ;80     ;2,647.199951171875 ;0          
689 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:13.397 PM;49.835  ;178      ;13.75  ;80     ;2,647.699951171875 ;0          
690 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:14.397 PM;50.14   ;177      ;13.36  ;80     ;2,647.699951171875 ;0          
691 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:15.397 PM;50.445  ;177      ;12.94  ;80     ;2,647.699951171875 ;0          
692 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:16.397 PM;50.597  ;177      ;12.53  ;80     ;2,647.699951171875 ;0          
693 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:17.397 PM;50.902  ;177      ;12.12  ;80     ;2,647.699951171875 ;0          
694 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:18.397 PM;51.055  ;176      ;11.75  ;80     ;2,647.699951171875 ;0          
695 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:19.397 PM;51.359  ;175      ;11.42  ;80     ;2,647.699951171875 ;0          
696 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:20.397 PM;51.512  ;175      ;11.13  ;80     ;2,647.699951171875 ;0          
697 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:21.397 PM;51.664  ;174      ;10.88  ;75     ;2,649.699951171875 ;0          
698 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:22.397 PM;51.969  ;173      ;10.66  ;67     ;2,652.300048828125 ;0          
699 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:23.397 PM;52.121  ;172      ;9.82   ;63     ;2,654.60009765625  ;0          
700 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:24.397 PM;52.274  ;171      ;9.06   ;60     ;2,656.39990234375  ;0          
701 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:25.397 PM;52.426  ;169      ;8.41   ;59     ;2,657.60009765625  ;0          
702 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:26.397 PM;52.579  ;169      ;7.91   ;59     ;2,658.39990234375  ;0          
703 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:27.397 PM;52.731  ;167      ;7.4    ;59     ;2,659.300048828125 ;0          
704 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:28.397 PM;52.883  ;165      ;6.96   ;59     ;2,659.699951171875 ;0          
705 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:29.397 PM;53.036  ;163      ;6.72   ;59     ;2,660.39990234375  ;0          
706 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:30.397 PM;53.188  ;160      ;6.58   ;59     ;2,662.10009765625  ;0          
707 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:31.397 PM;53.341  ;158      ;6.48   ;59     ;2,663.60009765625  ;0          
708 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:32.397 PM;53.493  ;157      ;6.48   ;58     ;2,664.699951171875 ;0          
709 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:33.397 PM;53.645  ;155      ;6.54   ;57     ;2,666.39990234375  ;0          
710 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:34.397 PM;53.798  ;153      ;6.54   ;58     ;2,668.5            ;0          
711 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:35.397 PM;53.95   ;151      ;6.51   ;58     ;2,670.39990234375  ;0          
712 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:36.397 PM;54.103  ;150      ;6.48   ;58     ;2,672.199951171875 ;0          
713 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:37.397 PM;54.255  ;149      ;6.42   ;58     ;2,674              ;0          
714 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:38.397 PM;54.255  ;148      ;6.37   ;69     ;2,675.699951171875 ;0          
715 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:39.397 PM;54.407  ;147      ;6.35   ;75     ;2,677.199951171875 ;0          
716 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:40.397 PM;54.56   ;146      ;6.58   ;78     ;2,679.199951171875 ;0          
717 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:41.397 PM;54.56   ;143      ;8.27   ;81     ;2,681.89990234375  ;0          
718 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:42.397 PM;54.56   ;142      ;8.58   ;81     ;2,684.10009765625  ;0          
719 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:43.397 PM;54.712  ;141      ;8.78   ;81     ;2,686.300048828125 ;0          
720 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:44.397 PM;54.712  ;140      ;9.32   ;81     ;2,689.199951171875 ;0          
721 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:45.397 PM;54.712  ;139      ;9.89   ;81     ;2,693              ;0          
722 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:46.397 PM;54.865  ;139      ;10.31  ;82     ;2,697              ;0          
723 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:47.397 PM;54.865  ;138      ;10.47  ;81     ;2,700.39990234375  ;0          
724 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:48.397 PM;54.865  ;137      ;10.49  ;81     ;2,703.60009765625  ;0          
725 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:49.397 PM;54.865  ;136      ;10.35  ;81     ;2,706.60009765625  ;0          
726 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:50.397 PM;54.865  ;136      ;10.1   ;81     ;2,709.199951171875 ;0          
727 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:51.397 PM;54.865  ;135      ;9.11   ;81     ;2,711.300048828125 ;0          
728 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:52.397 PM;54.865  ;135      ;9.13   ;81     ;2,714.300048828125 ;0          
729 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:53.397 PM;54.865  ;134      ;9.11   ;81     ;2,717.10009765625  ;0          
730 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:54.397 PM;54.865  ;134      ;9.21   ;81     ;2,719.300048828125 ;0          
731 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:55.397 PM;54.865  ;134      ;9.38   ;83     ;2,721.5            ;0          
732 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:56.397 PM;54.865  ;133      ;9.32   ;83     ;2,723.800048828125 ;0          
733 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:57.397 PM;54.865  ;133      ;9.2    ;82     ;2,726.10009765625  ;0          
734 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:58.397 PM;54.865  ;133      ;9.1    ;82     ;2,728.5            ;0          
735 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:45:59.397 PM;54.865  ;133      ;9.09   ;81     ;2,731.199951171875 ;0          
736 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:00.397 PM;54.865  ;133      ;9.06   ;81     ;2,733.800048828125 ;0          
737 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:01.397 PM;54.865  ;132      ;9.09   ;81     ;2,736              ;0          
738 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:02.397 PM;54.865  ;132      ;9.13   ;81     ;2,738.300048828125 ;0          
739 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:03.397 PM;54.865  ;132      ;9.26   ;81     ;2,741.10009765625  ;0          
740 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:04.397 PM;54.865  ;132      ;9.41   ;81     ;2,744              ;0          
741 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:05.397 PM;54.865  ;133      ;9.48   ;81     ;2,746.800048828125 ;0          
742 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:06.397 PM;54.865  ;133      ;9.54   ;81     ;2,749.300048828125 ;0          
743 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:07.397 PM;54.865  ;134      ;9.64   ;81     ;2,752.10009765625  ;0          
744 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:08.397 PM;54.865  ;134      ;9.79   ;81     ;2,755.199951171875 ;0          
745 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:09.397 PM;54.865  ;134      ;9.95   ;81     ;2,758.5            ;0          
746 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:10.397 PM;54.865  ;134      ;10.09  ;81     ;2,761.5            ;0          
747 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:11.397 PM;54.865  ;135      ;10.46  ;81     ;2,764.60009765625  ;0          
748 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:12.397 PM;55.017  ;134      ;10.73  ;81     ;2,767.89990234375  ;0          
749 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:13.397 PM;55.017  ;133      ;10.84  ;81     ;2,771.10009765625  ;0          
750 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:14.397 PM;55.017  ;132      ;10.86  ;81     ;2,774.10009765625  ;0          
751 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:15.397 PM;55.169  ;132      ;10.86  ;81     ;2,777.199951171875 ;0          
752 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:16.397 PM;55.169  ;131      ;10.81  ;81     ;2,780.5            ;0          
753 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:17.397 PM;55.169  ;131      ;10.77  ;81     ;2,783.300048828125 ;0          
754 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:18.397 PM;55.169  ;131      ;10.7   ;81     ;2,786.10009765625  ;0          
755 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:19.397 PM;55.169  ;131      ;10.65  ;81     ;2,788.699951171875 ;0          
756 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:20.397 PM;55.169  ;130      ;10.68  ;81     ;2,791.699951171875 ;0          
757 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:21.397 PM;55.169  ;131      ;10.71  ;81     ;2,795.300048828125 ;0          
758 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:22.397 PM;55.169  ;131      ;10.74  ;80     ;2,798.10009765625  ;0          
759 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:23.397 PM;55.169  ;132      ;10.78  ;79     ;2,800.89990234375  ;0          
760 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:24.397 PM;55.017  ;131      ;10.79  ;76     ;2,803.89990234375  ;0          
761 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:25.397 PM;55.017  ;130      ;10.71  ;71     ;2,806.699951171875 ;0          
762 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:26.397 PM;55.017  ;129      ;10.61  ;67     ;2,809              ;0          
763 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:27.397 PM;54.865  ;128      ;10.47  ;67     ;2,810.89990234375  ;0          
764 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:28.397 PM;54.865  ;129      ;10.29  ;67     ;2,812.89990234375  ;0          
765 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:29.397 PM;54.712  ;129      ;10.1   ;62     ;2,814.39990234375  ;0          
766 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:30.397 PM;54.56   ;128      ;9.91   ;62     ;2,814.89990234375  ;0          
767 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:31.397 PM;54.56   ;128      ;9.71   ;62     ;2,816.199951171875 ;0          
768 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:32.397 PM;54.407  ;126      ;9.29   ;62     ;2,817.39990234375  ;0          
